"name","id","pid","level"
"Exterior mirror unspecified","3206","129","l4"
"Exterior mirror wiring harness","3216","314","l4"
"Exterior mirror with blind spot indicator","3217","129","l4"
"Exterior mirror with turn signal lamp","3218","129","l4"
"Exterior side mirror integrated camera","3219","129","l4"
"Exterior side-under view mirror","3220","129","l4"
"Exterior trim fitting bolt","3221","130","l4"
"Exterior trim fitting nut","3222","130","l4"
"Exterior trim fitting push-pull rivet","3223","130","l4"
"Exterior trim fitting screw","3224","130","l4"
"Exterior trim screw","3225","130","l4"
"Externally-Mounted Shock absorber with adjustable solenoid damping force","3226","274","l4"
"Extruded profile","12561","11980","l4"
"Extruded profile","12559","123","l4"
"Extruded profile","12558","120","l4"
"EyeQ3 for Central driver assistant control unit","3227","53","l4"
"EyeQ3 vision system on a chip (VSoC) for EYERIS Generation 3.0 camera system","3228","53","l4"
"EyeQ3 Vision (System on Chip)","3229","53","l4"
"EyeQ4 High SoC for high-precision ADAS map","3230","22","l4"
"EYERIS camera system for Trailer Reverse Guidance system","3231","53","l4"
"EYERIS electronic vision system includes a 360-degree surround view system","3232","204","l4"
"EYERIS Generation 3.0 camera system","3233","204","l4"
"EYERIS Generation 3.0 camera system for Advanced Smart City Brake Support","3234","53","l4"
"EyeSight (ver.2) stereo camera","3235","204","l4"
"EyeSight (ver.3) stereo camera","3236","204","l4"
"Fabric seat cover","3237","248","l4"
"Fan","99002","4","l3"
"Fan","3239","74","l4"
"Fan clutch","3240","74","l4"
"Fan drive","3241","75","l4"
"Fanfare","96649","95578","l3"
"Fanfare","99005","4","l3"
"Fange","12117","3","l3"
"Fan motor","3242","75","l4"
"Fan motor (Turbo)","3243","75","l4"
"Fan shroud","3244","74","l4"
"Fan shroud assembly","3245","75","l4"
"Far-infrared camera for night vision","3246","204","l4"
"Fast charging insulator","3247","205","l4"
"Fastener","130","7","l3"
"Fasteners","96652","95578","l3"
"Fastener unspecified","3248","130","l4"
"Fastening","11981","3","l3"
"Fastening Element","102191","9","l3"
"Fastening system","3250","130","l4"
"FCV hydrogen tank","3251","145","l4"
"FEAD","3252","283","l4"
"FEAD drive Component","3253","283","l4"
"Feed Line","100545","171","l4"
"Feed Line","102194","9","l3"
"Feed Screw","102197","9","l3"
"Felt","101359","8","l3"
"Fender","96655","95578","l3"
"Fender","96943","3","l3"
"Fender and door trim pin","3254","104","l4"
"Fender baffle insulator","3255","16","l4"
"Fender holder","3256","130","l4"
"Fender insulator","3257","16","l4"
"Fender premium audio system","3258","55","l4"
"FF 8 speed automatic transmission clutch","3259","64","l4"
"FF9 speed automatic transmission clutch","3260","64","l4"
"FI-ECU","3261","140","l4"
"Filament","103543","103533","l3"
"Fillament","103546","103533","l3"
"Filler Flap","96658","95578","l3"
"Filler hose","3262","137","l4"
"Filler hose control valve","3263","137","l4"
"Filler Neck","96661","95578","l3"
"Filler neck hose","3264","137","l4"
"Filler Piece","96664","95578","l3"
"Filler pipe","3265","141","l4"
"Filling container","12562","11982","l4"
"Filling System","102200","9","l3"
"Fill limit vent valve","3266","145","l4"
"Film antenna","3267","32","l4"
"Films","103701","103678","l2"
"Filter","96667","95578","l3"
"Filter","52","4","l3"
"Filter Cover","96670","95578","l3"
"Filter Element","96673","95578","l3"
"Final drive unit","3268","95","l4"
"Fine Blanking (Formative Manufacturing)","103633","103628","l2"
"Fine oil separator","3269","203","l4"
"Finisher with air conditioner panel","3270","175","l4"
"Firewall","102203","9","l3"
"First Aid Kit","96676","95578","l3"
"Fist saddle","12564","11955","l4"
"Fist saddle holder","12565","11955","l4"
"Fitting","96679","95578","l3"
"Fitting","96946","3","l3"
"Fitting","99017","4","l3"
"Fitting","102206","9","l3"
"Fixed calliper","11983","3","l3"
"Fixed saddle","12566","11894","l4"
"Fixed saddle","12567","11955","l4"
"Flame molding","3271","192","l4"
"Flange","102209","9","l3"
"Flange","96682","95578","l3"
"Flange bearing","3272","120","l4"
"Flange Bearing","102212","9","l3"
"Flange Bolt","96685","95578","l3"
"Flange Bolt","102215","9","l3"
"Flange Head Screw","96688","95578","l3"
"Flange hub","12568","11959","l4"
"Flange Hub","96955","3","l3"
"Flange nut","3273","130","l4"
"Flange Nut","102218","9","l3"
"Flange Nut","96691","95578","l3"
"Flap","96694","95578","l3"
"Flap","99020","4","l3"
"Flash memory for instrument cluster","3274","190","l4"
"Flat Band Clamp","102221","9","l3"
"Flat Band Clamp","96697","95578","l3"
"Flat Gasket","102224","9","l3"
"Flat Gasket","96700","95578","l3"
"Flat head screw","12569","11955","l4"
"Flat Head Screw","102227","9","l3"
"Flat Head Screw","96703","95578","l3"
"Flat Head Screw","96958","3","l3"
"Flectsleeve","102230","9","l3"
"Flectsleeve","100549","171","l4"
"Flex cable for front seat","3275","72","l4"
"Flexible printed circuit board","3276","117","l4"
"Flexible printed circuit board for wiper deicer","3277","117","l4"
"Flex Plate","96706","95578","l3"
"Flex-wave massage ECU","3278","246","l4"
"Flip down display","3279","99","l4"
"Floating Caliper","96721","95578","l3"
"Floating Caliper","96961","3","l3"
"Flood port sensor","3280","171","l4"
"Floor A/C ventilator adaptor","3281","20","l4"
"Floor assembly","3282","62","l4"
"Floor Carpet","131","8","l3"
"Floor carpet clip","3284","130","l4"
"Floor carpet, Insulator","3285","131","l4"
"Floor carpet mat","3286","131","l4"
"Floor carpet unspecified","3297","132","l4"
"Floor carpet unspecified","3283","131","l4"
"Floor center wiring harness","3287","314","l4"
"Floor console","3288","71","l4"
"Floor console acoustic mat","3289","16","l4"
"Floor consoles","3290","71","l4"
"Floor console with ambient light","3291","71","l4"
"Floor Covering","101362","8","l3"
"Floor crossmember","3292","80","l4"
"Flooring and acoustic systems","3293","16","l4"
"Floor insulation","3294","16","l4"
"Floor insulator","3295","16","l4"
"Floor Insulator","101365","8","l3"
"Floor light","3296","178","l4"
"Floor Mat","132","8","l3"
"Floor mat (textile)","3298","132","l4"
"Floor pan assembly","3299","62","l4"
"Floor pan crossmember","3300","80","l4"
"Floor panel","3301","62","l4"
"Floor pan tunnel panel front crossmember assembly","3302","80","l4"
"Floor Plate Sleeve","99023","4","l3"
"Floor rear crossmember","3303","80","l4"
"Floor reinforcement","3304","62","l4"
"Floor shifter","3305","249","l4"
"Floor silencer","3306","16","l4"
"Floor sound deadener","3307","16","l4"
"Floor thermoacoustic cover","3308","16","l4"
"Floor trim","3309","132","l4"
"Floor tunnel insulator","3310","162","l4"
"Floor wall insulation","3311","16","l4"
"Floor wiring harness","3312","314","l4"
"Flow control valve","3313","124","l4"
"Fluid connector","3314","114","l4"
"Fluidic windshield washer nozzle","3315","311","l4"
"Fluid management system","3316","171","l4"
"Fluid Reservoir","96964","3","l3"
"Fluid tube","3317","141","l4"
"Fluid tube adapter","3318","141","l4"
"Flush handle","3319","207","l4"
"Flush handle actuator","3320","19","l4"
"Flywheel","96724","95578","l3"
"Flywheel","133","9","l3"
"Flywheel assembly","3322","133","l4"
"Flywheel ring gear","3323","133","l4"
"Flywheel unspecified","3321","133","l4"
"FM amplifier","3324","32","l4"
"Foam","101368","8","l3"
"Foam","96727","95578","l3"
"Foam Block","100553","171","l4"
"Foam Components","101371","8","l3"
"Foam Holder","96730","95578","l3"
"Foam Insert","102233","9","l3"
"Foam pad for fuel tank","3325","145","l4"
"Foam Seal","102236","9","l3"
"Fog Lamp","134","6","l3"
"Fog lamp assembly","3327","134","l4"
"Fog lamp ballast","3328","134","l4"
"Fog lamp bezel","3329","134","l4"
"Fog lamp bulb","3330","134","l4"
"Fog lamp cover","3331","134","l4"
"Fog lamp housing","3332","134","l4"
"Fog lamp parking upper spear","3333","134","l4"
"Fog lamp trim","3334","134","l4"
"Fog lamp unspecified","3326","134","l4"
"Fog lamp wiring harness","3335","314","l4"
"Fog lamp with reflector","3336","134","l4"
"Fog Light","99026","4","l3"
"Fog Light","96733","95578","l3"
"Fog Tail Light","96736","95578","l3"
"Fog Tail Light","99029","4","l3"
"Foil","99032","4","l3"
"Foil","96739","95578","l3"
"Folding roof","3337","73","l4"
"Foot brake","3338","210","l4"
"Foot lamp","3339","178","l4"
"Foot lever mechanism","11984","3","l3"
"Foot lever mechanism","12570","11984","l4"
"Foot Pedal Parking Brake","3340","210","l4"
"Footpeg Rubber","96742","95578","l3"
"Footrest","96745","95578","l3"
"Footrest","102239","9","l3"
"Footrest","96985","3","l3"
"Footrest","99035","4","l3"
"Footrest","3341","131","l4"
"Footwell","99038","4","l3"
"Footwell ambient lamp","3342","178","l4"
"Foot well cover","3343","175","l4"
"Forged crankshaft","3344","78","l4"
"Forged links and joints","11986","3","l3"
"Forged wheel","3345","306","l4"
"Forged wheel","11987","3","l3"
"Forged Wheel","96991","3","l3"
"Forging","103599","103532","l2"
"Forging for crankshaft","3346","78","l4"
"Forging for lower ball joint attachment","3347","271","l4"
"Forging for propshaft","3348","229","l4"
"Forging for rear axle shaft","3349","37","l4"
"Forging for steering knuckle","3350","263","l4"
"Forging for transmission shaft","3351","294","l4"
"Fork","96751","95578","l3"
"Fork Slide Piece","96757","95578","l3"
"Fork Slide Piece","102242","9","l3"
"Formed Hose","102248","9","l3"
"Formed Hose","100557","171","l4"
"Formed Hose","96763","95578","l3"
"Formed Parts","99041","4","l3"
"Form Gasket","96760","95578","l3"
"Form Gasket","102245","9","l3"
"Forward collision mitigation system (FCM)","3352","197","l4"
"Forward collision warning (FCW)","3353","22","l4"
"Forward-looking camera","3354","204","l4"
"Forward looking mono camera","3355","204","l4"
"Forward-looking object recognition camera","3356","204","l4"
"Forward sensing camera","3357","204","l4"
"Forward sensor housing","3358","53","l4"
"FPC for central control screen","3359","117","l4"
"Frame","96766","95578","l3"
"Frame","102251","9","l3"
"Frame","96994","3","l3"
"FRAME","99044","4","l3"
"Frame components for instrument panels","3361","175","l4"
"Frame fastener","3362","130","l4"
"Frame Plate","96784","95578","l3"
"Frame Protection","96796","95578","l3"
"Frame reinforcement","3363","101","l4"
"Frame Seal","102254","9","l3"
"Freely programmable cluster","3364","190","l4"
"Freewheel","96802","95578","l3"
"Fresh Air Duct","96805","95578","l3"
"Fresh Air Grill","96808","95578","l3"
"Friction plate","3365","65","l4"
"Friction ring","12572","11900","l4"
"Friction ring","12573","11901","l4"
"Front 2-piece 4-piston aluminium caliper","3366","96","l4"
"Front active seat belt with pretensioner","3367","243","l4"
"Front adaptive air spring module","3368","250","l4"
"Front airbag bolt","3370","130","l4"
"Front airbag screw","3371","130","l4"
"Front air spring","3373","274","l4"
"Front air spring bolt","3374","130","l4"
"Front air suspension","3375","273","l4"
"Front air suspension strut","3376","250","l4"
"Front and lower bumper","3378","49","l4"
"Front and rear axle carrier","3379","268","l4"
"Front and rear brake caliper","3380","96","l4"
"Front and rear bumper","3383","49","l4"
"Front and rear bumpers","3384","49","l4"
"Front and rear coil suspension spring","3385","274","l4"
"Front and rear door acoustical watershield","3386","305","l4"
"Front and rear door window","3387","309","l4"
"Front and rear driveshaft","3388","107","l4"
"Front and rear passive damper","3389","250","l4"
"Front and rear propshaft","3390","229","l4"
"Front and rear roof rail","3391","240","l4"
"Front and rear sideshafts","3393","107","l4"
"Front and rear sonar×12","3394","209","l4"
"Front and rearview camera system (option)","3395","204","l4"
"Front and rear windshield","3396","309","l4"
"Front armrest","3397","71","l4"
"Front AWD propshaft","3398","229","l4"
"Front axle","3399","37","l4"
"Front axle airspring","3400","250","l4"
"Front axle assembly","3401","37","l4"
"Front axle beam","3402","37","l4"
"Front axle brake caliper","3403","96","l4"
"Front axle bush","3406","51","l4"
"Front axle carrier","12576","12108","l4"
"Front axle carrier","12575","12107","l4"
"Front axle carrier","12574","11988","l4"
"Front axle control arm","3407","272","l4"
"Front axle crossmember","3408","80","l4"
"Front axle drive","3410","37","l4"
"Front axle gearbox","12577","12023","l4"
"Front axle gearbox cover","12578","12023","l4"
"Front axle gearbox housing","12583","12108","l4"
"Front axle gearbox housing","12582","12107","l4"
"Front axle gearbox housing","12580","12023","l4"
"Front axle hub assembly","3411","37","l4"
"Front axle knuckle","3412","263","l4"
"Front axle module","3413","37","l4"
"Front axle sleeve","3414","37","l4"
"Front axle strut bearing","3415","40","l4"
"Front axle suspension strut bearing","3416","40","l4"
"Front axle wheel bearing","3417","307","l4"
"Front battery tray undercover assembly","3418","167","l4"
"Front bearing housing","3419","40","l4"
"Front body ECU box","3420","41","l4"
"Front body ECU cover","3421","41","l4"
"Front body inner panel bolt","3422","130","l4"
"Front Body Structure","135","2","l3"
"Front brake caliper","3424","96","l4"
"Front brake caliper housing","3425","96","l4"
"Front brake corner module","3426","11940","l4"
"Front brake rotor bolt","3434","130","l4"
"Front bulkhead","3436","90","l4"
"Front bumper","3437","49","l4"
"Front Bumper","99047","4","l3"
"Front bumper ankle catcher","3438","49","l4"
"Front bumper assembly","3439","49","l4"
"Front bumper bolt and washer","3441","130","l4"
"Front bumper bracket","3442","49","l4"
"Front bumper carrier","3443","49","l4"
"Front bumper carrier bolt","3444","130","l4"
