"id","pid","name","name_de","level","path_text"
"2498","112","Dirty side duct","Ansaugkanal Schmutzseite","l4","Commodity > General > Duct > Dirty side duct"
"2499","96","Disc brake","Scheibenbremsen","l4","Commodity > Chassis > Disc Brake (Caliper) > Disc brake"
"2501","96","Disc brake caliper","Bremssattel","l4","Commodity > Chassis > Disc Brake (Caliper) > Disc brake caliper"
"2509","96","Disc brake system","Scheibenbremssystem","l4","Commodity > Chassis > Disc Brake (Caliper) > Disc brake system"
"2510","65","Disc carrier","Scheibenaufnahme","l4","Commodity > Powertrain > Clutch Disc > Disc carrier"
"2511","210","Disc-integrated automated parking brake (APB-Mi)","Scheibenintegrierte automatische Feststellbremse (APB-Mi)","l4","Commodity > Chassis > Parking Brake > Disc-integrated automated parking brake (APB-Mi)"
"2512","10","Disconnect unit components","Trenneinheit-Komponenten","l4","Commodity > Powertrain > 4WD > Disconnect unit components"
"2514","35","Disc spring for automatic transmission","Federteller für Automatikgetriebe","l4","Commodity > Powertrain > Automatic Transmission (AT) > Disc spring for automatic transmission"
"2515","99","Display unspecified","Anzeige divers","l4","Commodity > Electronics > Display > Display unspecified"
"2516","99","Display and control panel","Anzeige- und Bedienfeld","l4","Commodity > Electronics > Display > Display and control panel"
"2517","180","Display audio","Display-Audio-System","l4","Commodity > Electronics > In-Vehicle Infotainment Unit > Display audio"
"2518","180","Display audio smartphone integration system","Smartphone-Integration für Display-Audio","l4","Commodity > Electronics > In-Vehicle Infotainment Unit > Display audio smartphone integration system"
"2519","175","Display bezel","Displayrahmen","l4","Commodity > Interior > Instrument Panel > Display bezel"
"2520","99","Display cover","Displayabdeckung","l4","Commodity > Electronics > Display > Display cover"
"2521","99","Display (for Digital outer mirror)","Anzeige (für digitalen Auüenspiegel)","l4","Commodity > Electronics > Display > Display (for Digital outer mirror)"
"2522","99","Display module","Displaymodul","l4","Commodity > Electronics > Display > Display module"
"2523","99","Display module for digital exterior mirror","Displaymodul für digitalen Auüenspiegel","l4","Commodity > Electronics > Display > Display module for digital exterior mirror"
"2524","99","Display panel","Display Panel","l4","Commodity > Electronics > Display > Display panel"
"2525","81","Distance cruise control controller","Regelgerät für Abstands-Tempomat","l4","Commodity > Electronics > Cruise Control > Distance cruise control controller"
"2526","22","Distance sensor","Abstandssensor","l4","Commodity > Electronics > Advanced Driver Assistance ADAS > Distance sensor"
"2527","204","DMS camera module","DMS-Kameramodul (Driver Monitoring System)","l4","Commodity > Electronics > On-board Camera > DMS camera module"
"2528","117","Domain control unit","Domänensteuergerät","l4","Commodity > Electronics > Electronic Control Unit > Domain control unit"
"2529","178","Dome lamp","Innenraumleuchte (Dachbereich)","l4","Commodity > Interior > Interior Lighting > Dome lamp"
"2530","178","Dome lamp (reading)","Leseleuchte (Dachbereich)","l4","Commodity > Interior > Interior Lighting > Dome lamp (reading)"
"2531","101","Door frame","Türrahmen","l4","Commodity > Body > Door > Door frame"
"2532","19","Door actuator","Tü rantrieb","l4","Commodity > Electronics > Actuators > Door actuator"
"2533","178","Door ambient lighting","Ambientebeleuchtung Tür","l4","Commodity > Interior > Interior Lighting > Door ambient lighting"
"2534","104","Door armrest","Türarmlehne","l4","Commodity > Interior > Door Trim > Door armrest"
"2535","101","Door assembly","Türbaugruppe","l4","Commodity > Body > Door > Door assembly"
"2536","254","Door beam","Türaufprallträger","l4","Commodity > Body > Side Impact Beam > Door beam"
"2537","72","Door cable","Türzugkabel","l4","Commodity > Electronics > Control Cable > Door cable"
"2538","72","Door cable retainer","Kabelhalter Tür","l4","Commodity > Electronics > Control Cable > Door cable retainer"
"2539","103","Door carrier plate","Türträgerplatte","l4","Commodity > Interior > Door Panel > Door carrier plate"
"2540","164","Door check","Türprüfung","l4","Commodity > Body > Hinge > Door check"
"2541","164","Door check link","Türfeststellarm","l4","Commodity > Body > Hinge > Door check link"
"2542","103","Door cladding assembly","Türverkleidungsbaugruppe","l4","Commodity > Interior > Door Panel > Door cladding assembly"
"2543","220","Door closer ECU","Steuergerät Türschlieüsystem","l4","Commodity > Electronics > Power Sliding Door ECU > Door closer ECU"
"2544","130","Door closure plastic nut","Kunststoffmutter Türschlieüsystem","l4","Commodity > General > Fastener > Door closure plastic nut"
"2545","71","Door console compartment","Ablagefach Türkonsole","l4","Commodity > Interior > Console > Door console compartment"
"2546","130","Door controller and sensor bolt","Schraube Türsteuerung und Sensor","l4","Commodity > General > Fastener > Door controller and sensor bolt"
"2547","130","Door controller bolt","Schraube für Türsteuergerät","l4","Commodity > General > Fastener > Door controller bolt"
"2548","100","Door control module","BEDIENMODUL TUER","l4","Commodity > Electronics > Door > Door control module"
"2549","253","Door control unit","Steuereinheit Tür","l4","Commodity > Body > Dorr > Door control unit"
"2550","104","Door cushion","Türpolster","l4","Commodity > Interior > Door Trim > Door cushion"
"2551","100","Door ECU","Türsteuergerät","l4","Commodity > Electronics > Door > Door ECU"
"2552","104","Door fabric","Türverkleidungsstoff","l4","Commodity > Interior > Door Trim > Door fabric"
"2553","130","Door fastener","Türbefestiger","l4","Commodity > General > Fastener > Door fastener"
"2554","104","Door finisher","Türabschlussleiste","l4","Commodity > Interior > Door Trim > Door finisher"
"2556","207","Door handle","Türgriff","l4","Commodity > Exterior > Outside Door Handle > Door handle"
"2557","207","Door handle damper","Dämpfer für Türgriff","l4","Commodity > Exterior > Outside Door Handle > Door handle damper"
"2558","207","Door handle electronics","Elektronikmodul im Türgriff","l4","Commodity > Exterior > Outside Door Handle > Door handle electronics"
"2559","207","Door handle for passive entry","Türgriff für passiven Zugang","l4","Commodity > Exterior > Outside Door Handle > Door handle for passive entry"
"2560","207","Door handle illuminated logo","Beleuchtetes Türgriff-Logo","l4","Commodity > Exterior > Outside Door Handle > Door handle illuminated logo"
"2561","207","Door handle (indium deposition) [passive entry]","Türgriff (mit Indiumbeschichtung) [passiver Zugang]","l4","Commodity > Exterior > Outside Door Handle > Door handle (indium deposition) [passive entry]"
"2562","128","Door handle lighting","Türgriffbeleuchtung","l4","Commodity > Exterior > Exterior Lighting > Door handle lighting"
"2563","207","Door handle protector","Schutzabdeckung Türgriff","l4","Commodity > Exterior > Outside Door Handle > Door handle protector"
"2564","184","Door handle sensor","Sensor im Türgriff","l4","Commodity > Electronics > Keyless Entry / Start System > Door handle sensor"
"2565","275","Door handle switch","Schalter im Türgriff","l4","Commodity > Electronics > Switch > Door handle switch"
"2566","275","Door handle switch cover","Abdeckung Schalter Tuergriff","l4","Commodity > Electronics > Switch > Door handle switch cover"
"2567","314","Door handle wiring harness","Kabelbaum Türgriff","l4","Commodity > Electronics > Wiring Harness > Door handle wiring harness"
"2568","314","Door harness","Türkabelbaum","l4","Commodity > Electronics > Wiring Harness > Door harness"
"2569","164","Door hinge","Türscharnier","l4","Commodity > Body > Hinge > Door hinge"
"2570","164","Door hinge assembly","Türscharnierbaugruppe","l4","Commodity > Body > Hinge > Door hinge assembly"
"2571","164","Door hinge support","Türscharniersupport","l4","Commodity > Body > Hinge > Door hinge support"
"2572","254","Door impact beam","Türaufprallträger","l4","Commodity > Body > Side Impact Beam > Door impact beam"
"2573","103","Door inner panel","Innere Türverkleidung","l4","Commodity > Interior > Door Panel > Door inner panel"
"2574","16","Door insulator","Türisolierung","l4","Commodity > General > Acoustic Insulator > Door insulator"
"2575","104","Door interior panel","Innenseite Türverkleidung","l4","Commodity > Interior > Door Trim > Door interior panel"
"2576","178","Door lamp","Türleuchte","l4","Commodity > Interior > Interior Lighting > Door lamp"
"2577","252","Door latch","Türverriegelung","l4","Commodity > Body > Side Door Lock > Door latch"
"2578","72","Door latch cable","Seilzug Türschloss","l4","Commodity > Electronics > Control Cable > Door latch cable"
"2579","178","Door lighting","Türbeleuchtung","l4","Commodity > Interior > Interior Lighting > Door lighting"
"2580","104","Door trim unspecified","Türverkleidung divers","l4","Commodity > Interior > Door Trim > Door trim unspecified"
"2581","104","Door lining","Türinnenverkleidung","l4","Commodity > Interior > Door Trim > Door lining"
"2582","252","Door lock","Türschloss","l4","Commodity > Body > Side Door Lock > Door lock"
"2583","72","Door lock cable","Türschloss-Seilzug","l4","Commodity > Electronics > Control Cable > Door lock cable"
"2584","252","Door lock & key","Türschloss mit Schlüssel","l4","Commodity > Body > Side Door Lock > Door lock & key"
"2585","252","Door lock latch","Verriegelungseinheit Türschloss","l4","Commodity > Body > Side Door Lock > Door lock latch"
"2586","252","Door lock module","Türverriegelungsmodul","l4","Commodity > Body > Side Door Lock > Door lock module"
"2587","252","Door lock plate","Türschlossplatte","l4","Commodity > Body > Side Door Lock > Door lock plate"
"2588","252","Door lock set","Türschlosssatz","l4","Commodity > Body > Side Door Lock > Door lock set"
"2589","252","Door lock striker","Schlieübügel Türschloss","l4","Commodity > Body > Side Door Lock > Door lock striker"
"2590","275","Door lock switch","Türschaltschalter","l4","Commodity > Electronics > Switch > Door lock switch"
"2591","252","Door lock system","Türverriegelungssystem","l4","Commodity > Body > Side Door Lock > Door lock system"
"2592","314","Door lock wiring harness","Kabelbaum Türschloss","l4","Commodity > Electronics > Wiring Harness > Door lock wiring harness"
"2593","192","Door lower","Untere Türverkleidung","l4","Commodity > Exterior > Molding (Body Side) > Door lower"
"2594","129","Door mirror assembly","Auüenspiegelbaugruppe","l4","Commodity > Exterior > Exterior Mirror > Door mirror assembly"
"2595","129","Door mirror inner base","Innenhalterung Türspiegel","l4","Commodity > Exterior > Exterior Mirror > Door mirror inner base"
"2596","129","Door mirror with side camera","Türspiegel mit Seitenkamera","l4","Commodity > Exterior > Exterior Mirror > Door mirror with side camera"
"2597","102","Door module unspecified","Türmodul divers","l4","Commodity > Body > Door Module > Door module unspecified"
"2598","102","Door module carrier","Trägerplatte Türmodul","l4","Commodity > Body > Door Module > Door module carrier"
"2599","314","Door module wiring harness","Kabelbaum Türmodul","l4","Commodity > Electronics > Wiring Harness > Door module wiring harness"
"2600","251","Door mounted side airbag","Seitlicher Airbag in Türmontage","l4","Commodity > Interior > Side Airbag > Door mounted side airbag"
"2601","252","Door opening system","Türöffnungssystem","l4","Commodity > Body > Side Door Lock > Door opening system"
"2602","100","Door open warning","Tür-offen-Warnung","l4","Commodity > Electronics > Door > Door open warning"
"2603","103","Door panel unspecified","Türverkleidung divers","l4","Commodity > Interior > Door Panel > Door panel unspecified"
"2604","103","Door panel aluminum alloy","Türverkleidung aus Aluminiumlegierung","l4","Commodity > Interior > Door Panel > Door panel aluminum alloy"
"2605","178","Door panel ambient lighting","Ambientebeleuchtung Türverkleidung","l4","Commodity > Interior > Interior Lighting > Door panel ambient lighting"
"2606","103","Door panel assembly","Baugruppe Türverkleidung","l4","Commodity > Interior > Door Panel > Door panel assembly"
"2607","103","Door panel carrier","Trägerplatte Türverkleidung","l4","Commodity > Interior > Door Panel > Door panel carrier"
"2608","103","Door panel component","Türverkleidungskomponente","l4","Commodity > Interior > Door Panel > Door panel component"
"2609","160","Door panel heat element","Heizelement Türverkleidung","l4","Commodity > Electronics > Heater > Door panel heat element"
"2610","104","Door panel insert","Einlage Türverkleidung","l4","Commodity > Interior > Door Trim > Door panel insert"
"2611","103","Door panel material","Material Türverkleidung","l4","Commodity > Interior > Door Panel > Door panel material"
"2612","103","Door panel module","Türverkleidungsmodul","l4","Commodity > Interior > Door Panel > Door panel module"
"2613","275","Door panel switch with integrated display","Türschalter mit integriertem Display","l4","Commodity > Electronics > Switch > Door panel switch with integrated display"
"2614","314","Door panel wiring harness","Kabelbaum Türverkleidung","l4","Commodity > Electronics > Wiring Harness > Door panel wiring harness"
"2615","228","Door pressure sensor","Drucksensor Tür","l4","Commodity > Electronics > Pressure Sensor > Door pressure sensor"
"2616","101","Door reinforcement","Türverstärkung","l4","Commodity > Body > Door > Door reinforcement"
"2617","275","Door release switch","Türentriegelungsschalter","l4","Commodity > Electronics > Switch > Door release switch"
"2618","101","Door sash","Türrahmenprofil","l4","Commodity > Body > Door > Door sash"
"2619","192","Door sash molding","Zierleiste Türrahmen","l4","Commodity > Exterior > Molding (Body Side) > Door sash molding"
